id,ftemp,age,educ,annualinc,marital,children,race,homeowner,state
2338001,1,51,17,112591.29,1,0,1,1,4
2338003,1,29,16,19633.939,2,0,1,0,36
2338004,1,28,15,16069.444,1,0,1,0,4
2339173,1,43,12,58537.188,1,1,1,1,4
2341004,0,29,12,39959.742,1,0,1,1,4
2341005,1,27,13,81808.078,1,1,1,1,4
2342003,1,37,13,52590.906,5,0,1,0,4
2345170,1,34,12,54762.328,1,2,2,1,20
2350005,0,36,12,1.1686869,2,0,1,0,19
2352003,1,30,16,58901.816,1,2,1,1,21
2352004,1,28,16,59614.715,2,0,1,1,21
2353001,1,58,17,78886.359,1,0,1,1,21
2353003,1,36,17,72692.32,1,2,1,1,21
2353004,1,32,16,46747.473,1,0,1,1,21
2353005,1,30,16,63109.09,1,3,1,1,21
2354170,0,39,12,23780.439,1,1,1,0,21
2354173,0,29,9,10847.751,1,3,1,0,21
2354174,1,24,13,36696.766,1,1,1,1,21
2357001,1,48,14,107285.45,1,0,1,1,4
2366001,1,48,12,59018.684,1,0,1,1,9
2366171,1,24,14,26045.355,1,0,1,1,9
2379001,0,53,16,30853.332,1,0,1,1,3
2379003,1,33,16,53408.988,1,1,1,1,3
2379004,0,31,15,19867.676,2,0,1,0,3
2379005,1,26,16,11686.868,2,0,1,0,3
2379172,1,24,13,29801.514,1,1,1,0,3
2380001,1,58,12,8087.313,1,0,1,1,3
2380004,1,34,12,55115.27,1,4,1,1,3
2380171,1,37,14,68017.57,1,2,1,1,3
2391003,1,40,12,52824.645,1,3,1,0,45
2392001,1,48,7,87979.914,1,0,1,1,45
2392005,1,23,12,9916.3076,4,0,1,0,45
2392170,1,23,12,28048.484,1,2,1,1,45
2392172,1,26,12,21064.412,1,1,1,1,45
2393001,1,51,17,43708.887,1,0,1,0,42
2393003,1,26,16,19774.182,2,0,1,0,42
2393005,1,24,16,41161.152,2,0,1,0,42
2393171,1,26,16,41605.25,1,0,1,0,42
2397003,1,35,12,42072.727,1,3,1,1,20
2397021,1,42,17,91741.914,1,0,1,1,20
2401001,0,58,12,36844.02,1,0,1,1,19
2406001,1,59,14,23893.803,4,0,1,1,31
2406003,1,28,12,31554.545,2,0,1,0,31
2409170,1,38,12,40904.039,1,1,1,1,34
2410001,1,52,9,30660.5,1,0,1,1,34
2410170,1,27,12,42340.355,1,1,1,0,34
2412001,1,48,12,18558.746,1,2,1,0,34
2416003,1,36,12,55162.02,1,2,1,1,37
2416004,1,35,12,35294.344,1,3,1,1,37
2416172,1,27,12,23549.039,1,1,1,0,37
2418005,1,27,14,109272.22,1,0,1,1,37
2418171,1,36,14,66229.484,1,1,1,0,37
2422001,1,59,10,39735.352,1,0,1,1,37
2422004,1,36,16,84647.984,4,0,1,1,45
2422005,1,34,12,20685.758,1,2,1,1,37
2422170,1,39,12,50557.395,1,3,1,1,37
2424001,1,44,12,62232.574,1,0,1,1,31
2427003,1,37,16,64978.988,1,2,1,1,37
2427004,1,34,12,56272.27,1,2,1,1,37
2429001,1,55,10,42349.703,1,0,1,1,37
2429170,0,41,9,43670.32,1,1,1,1,37
2429172,1,33,12,38830.789,1,2,1,1,37
2429173,1,32,12,104013.13,1,2,1,1,37
2429176,1,33,12,35528.078,1,2,1,0,29
2431170,1,48,12,47916.16,1,0,1,0,2
2434001,1,45,16,46747.473,1,0,1,1,9
2434178,1,50,12,20101.414,1,0,1,0,9
2435004,1,33,13,50487.273,1,1,1,1,43
2435005,1,31,12,47682.422,1,1,1,1,43
2436001,1,58,14,94897.375,1,1,1,1,42
2436003,1,37,14,92326.258,1,3,1,1,42
2436006,1,30,12,22906.262,4,0,1,0,4
2441173,0,26,12,66814.992,1,3,2,0,34
2441174,0,24,11,14622.609,1,4,1,0,34
2443002,1,28,12,12275.887,1,4,1,0,35
2443170,0,32,12,18231.516,1,1,1,1,35
2444001,1,52,12,67550.102,1,1,1,1,35
2455003,1,48,17,122712.12,1,0,1,1,31
2455170,1,45,17,122478.38,1,1,1,1,31
2457004,1,36,17,160110.09,1,0,1,1,6
2458004,1,36,14,38099.191,1,2,1,1,31
2459001,1,47,12,134983.33,4,0,1,1,10
2461001,1,47,12,73627.273,1,0,1,1,36
2461170,1,29,16,42423.332,1,0,1,0,36
2464001,1,59,12,29754.768,1,0,1,1,39
2464003,1,34,12,47098.078,4,0,1,1,45
2466003,1,41,17,94780.5,1,3,1,0,13
2466171,1,34,14,79470.703,1,2,1,1,3
2467001,1,45,17,67783.836,1,3,1,0,46
2468001,1,54,8,15192.929,1,0,1,1,3
2469003,1,37,16,52590.906,1,1,1,1,3
2469172,1,34,12,29743.08,1,2,1,1,3
2473004,1,29,16,49084.848,1,2,2,1,32
2474003,1,39,14,59018.684,1,4,2,1,45
2478172,1,33,12,49098.871,1,2,1,1,9
2485004,0,30,10,42470.078,4,0,1,0,21
2485021,1,42,12,34184.09,1,2,1,0,21
2485171,1,32,16,50779.441,1,1,1,1,21
2486005,1,31,12,22205.051,4,0,1,0,21
2486171,1,40,11,65014.051,1,1,1,0,21
2487001,1,39,12,59538.75,1,1,1,1,21
2490001,1,43,12,29217.172,1,1,1,1,36
2491001,1,49,12,12883.604,1,1,1,0,37
2492003,1,26,12,30970.201,1,1,1,1,37
2497172,1,43,12,56601.84,1,0,1,1,41
2500004,1,34,12,49084.848,1,0,1,1,2
2500170,1,41,17,111025.25,1,0,1,1,4
2500171,1,39,12,74211.617,1,2,1,0,2
2501001,1,48,12,78477.32,1,0,1,1,13
2501003,1,27,12,32723.232,1,1,1,0,13
2501177,1,29,12,32197.322,1,0,1,0,42
2502001,1,56,9,30498.053,1,0,1,1,13
2502004,1,29,12,42503.973,1,3,1,1,13
2502005,1,27,10,36204.75,1,1,1,0,13
2502170,1,34,12,63547.348,1,2,1,1,13
2503001,1,46,14,74535.344,1,1,1,1,13
2505001,1,57,10,26411.154,4,0,1,0,13
2505170,1,57,12,104819.52,1,0,1,1,3
2506004,1,34,15,29450.908,4,0,2,1,1
2506176,1,32,12,28048.484,1,1,2,1,10
2509002,1,41,14,76585.219,1,2,1,1,10
2509004,1,33,16,98754.039,1,1,1,1,6
2509005,1,31,16,52571.039,2,0,1,1,28
2509022,1,42,13,87593.078,1,3,1,1,31
2509172,1,45,12,182665.75,1,2,1,1,20
2509174,1,29,16,85898.484,1,1,1,0,29
2509176,1,41,17,128555.55,1,0,1,1,20
2510001,1,50,12,81808.078,1,0,1,1,31
2510003,1,29,16,60537.977,1,0,1,1,31
2510004,1,28,16,34826.867,1,1,1,1,31
2510005,1,25,14,50837.879,1,0,1,0,24
2515001,1,56,14,80522.523,1,0,1,1,9
2515003,1,38,12,109213.79,1,1,1,1,45
2515170,1,36,12,15192.929,1,2,1,0,39
2515180,1,30,16,38566.664,1,3,1,1,10
2516003,1,28,12,28399.09,5,2,1,0,32
2521002,1,44,17,66965.758,4,0,1,1,3
2525001,0,50,14,54458.469,1,0,1,1,43
2525003,1,27,16,100799.24,1,0,1,0,4
2526170,0,37,13,75310.18,1,2,1,1,43
2526171,1,32,12,47898.629,1,2,1,1,43
2529003,1,39,12,67855.125,1,0,1,1,48
2530006,1,36,12,75555.602,1,0,1,1,48
2530171,1,38,13,107495.81,1,3,1,1,48
2532170,1,29,14,72458.586,1,2,1,0,5
2533002,1,39,12,119529.78,1,0,1,1,19
2537021,1,42,17,93663.234,1,2,1,1,28
2537022,1,41,17,91087.453,4,0,1,0,9
2538170,1,42,17,82976.766,1,2,1,1,20
2539171,1,32,14,46569.832,1,3,1,1,20
2547004,1,25,12,43241.414,2,0,1,0,4
2547171,1,29,14,46747.473,1,1,1,1,4
2557001,0,59,8,36500.426,1,0,2,1,24
2558001,1,50,12,72624.539,3,0,2,1,24
2558003,1,25,16,22205.051,2,0,2,0,12
2559003,1,40,14,46163.129,1,0,1,1,9
2566005,0,35,12,26879.797,1,5,1,0,26
2568004,1,31,12,24542.424,2,0,1,0,29
2569005,1,37,16,30093.686,2,0,1,1,34
2569021,1,40,17,73473.008,1,0,1,1,34
2569171,1,35,12,42249.199,1,2,1,1,34
2574001,0,56,13,37669.113,1,1,1,1,29
2576170,1,41,17,32109.672,1,4,1,1,37
2577001,1,55,12,56564.441,1,0,1,1,37
2577003,1,31,13,18336.697,4,0,1,0,37
2578003,1,39,17,82976.766,4,1,1,0,38
2578004,1,35,17,57966.867,4,0,1,0,28
2578005,0,35,13,2874.9697,5,0,1,0,37
2579003,1,43,13,40553.434,1,3,1,1,37
2580001,1,57,12,44459.184,1,1,1,1,37
2581004,1,35,12,58434.344,1,2,1,1,37
2586004,1,38,16,56564.441,1,3,1,1,1
2586005,1,34,13,66615.148,1,0,1,1,1
2586006,1,28,16,61087.262,1,3,1,1,1
2587171,1,37,13,63810.301,1,2,2,1,1
2587174,1,36,12,27577.504,1,2,2,0,1
2589001,1,51,14,54118.383,1,0,1,1,1
2589171,1,33,16,46747.473,1,1,1,1,1
2590003,1,39,12,56827.398,1,1,1,1,34
2590004,1,35,16,32547.928,1,5,1,0,12
2590021,1,42,14,60771.715,1,2,1,1,41
2590173,1,33,12,49669.191,1,2,1,1,34
2591004,0,35,12,30812.428,1,2,1,1,31
2593001,0,50,15,10854.764,4,0,2,1,9
2599172,1,52,13,82626.156,1,2,1,1,27
2601170,1,38,16,107519.19,1,3,1,1,9
2601172,1,33,16,46163.129,1,3,1,1,9
2601174,1,32,17,195170.7,1,0,1,1,19
2603004,1,37,12,32863.473,1,0,1,1,37
2607170,1,42,16,66311.289,1,0,1,1,37
2608003,1,40,12,63518.129,1,4,1,1,4
2608171,1,41,14,29100.303,1,3,7,0,4
2610001,1,50,14,58784.949,1,0,1,1,4
2610004,1,27,17,71902.289,1,0,1,0,4
2610172,1,33,12,63637.336,1,2,1,1,4
2611003,1,38,14,65165.977,1,3,1,1,4
2611171,1,37,12,30444.293,1,2,1,1,4
2613001,1,49,16,34055.535,1,0,3,0,42
2613177,1,38,16,70121.211,1,2,1,1,35
2614021,1,45,16,87417.773,1,3,1,1,46
2614022,1,43,12,59836.766,1,4,1,1,46
2615003,1,50,12,62968.848,1,3,1,1,46
2615004,1,41,12,1.1686869,1,7,1,1,46
2615006,1,38,12,67316.359,1,2,1,1,46
2615022,1,43,12,37596.656,1,4,1,1,46
2615176,1,36,12,1.1686869,1,3,1,1,46
2618001,1,46,12,131502.98,1,0,1,1,46
2618170,1,24,12,72809.188,1,0,1,1,46
2620004,0,41,13,16361.616,2,0,1,0,46
2621003,1,36,12,34593.129,1,1,1,0,20
2621171,1,43,17,101091.41,1,2,1,1,5
2628001,1,58,17,128789.29,1,0,1,1,20
2628004,1,31,16,98169.695,1,0,1,1,20
2628170,1,34,17,72458.586,1,3,1,1,29
2628171,1,29,12,1.1686869,1,2,1,1,20
2629001,1,52,12,78302.016,1,0,1,0,31
2629170,1,23,9,61589.797,1,0,1,1,31
2632003,0,43,14,7023.8081,1,2,1,1,37
2632171,1,32,12,58434.344,1,2,1,1,37
2633021,1,42,12,32758.293,1,1,1,1,37
2634170,1,38,16,30533.113,1,0,1,1,37
2634171,1,35,12,44410.102,1,1,1,0,37
2635001,1,54,12,97618.078,1,1,1,1,10
2635175,1,33,14,67900.703,1,0,1,1,10
2636003,1,38,12,33307.574,1,1,2,1,3
2640001,1,56,12,15192.929,1,0,1,0,32
2640003,1,35,14,7596.4644,2,0,1,0,32
2642001,0,50,7,8475.3174,1,1,1,1,45
2642171,0,46,10,17530.303,1,2,1,1,45
2642178,1,24,12,33891.918,1,0,1,0,45
2644170,1,36,12,33307.574,1,0,2,0,19
2645001,1,45,11,62410.215,1,1,1,1,19
2645003,1,24,13,52357.172,1,0,1,1,19
2645170,1,46,12,66615.148,1,0,1,1,19
2646003,1,42,15,12481.575,2,0,2,0,19
2646004,0,40,14,25238.961,2,1,2,1,19
2646174,1,53,12,106350.5,1,2,2,1,45
2653001,1,49,14,86015.352,1,0,1,1,37
2655172,1,31,12,28165.354,1,2,1,0,37
2656005,1,39,16,134783.48,1,1,1,1,20
2656007,1,30,12,72458.586,1,1,1,1,37
2656172,1,38,14,49808.266,1,0,1,1,37
2656175,1,29,12,64541.898,1,0,1,1,47
2657005,1,31,12,22490.209,2,0,1,1,37
2657021,1,42,10,37187.617,1,1,1,0,37
2657171,1,34,12,32600.52,1,0,1,0,37
2657172,1,36,12,24915.234,1,2,1,1,37
2657177,1,28,11,32840.102,1,1,1,0,37
2660003,1,33,12,37397.98,1,1,1,1,3
2661004,1,35,10,25944.848,4,0,1,1,3
2661005,1,33,10,45812.523,1,2,1,1,3
2661007,1,29,12,20568.889,1,2,1,1,3
2661021,1,41,12,29085.109,1,2,1,0,3
2661170,1,43,12,42072.727,1,3,1,1,3
2662003,1,41,16,62260.621,1,2,1,1,3
2663003,1,49,12,70121.211,1,1,1,1,9
2665006,0,32,9,13369.777,2,0,2,0,17
2665007,1,28,11,11224.068,1,3,2,0,17
2665176,1,34,12,32428.723,1,1,2,1,17
2672004,1,35,11,66264.547,4,0,1,0,20
2672170,1,32,16,32372.625,1,2,4,0,20
2673004,1,36,16,69536.867,1,2,1,1,20
2674170,1,42,17,72809.188,1,3,1,1,20
2676021,1,44,14,42306.465,1,0,1,1,4
2678004,1,39,12,64628.383,1,3,1,1,14
2678005,1,34,12,62241.922,1,2,1,0,14
2678022,1,44,16,51539.09,4,0,1,1,14
2678174,1,33,12,28895.781,1,2,1,1,14
2679003,1,38,14,44586.57,1,0,1,1,46
2680001,0,58,12,24437.242,1,0,1,1,34
2680005,1,30,11,32201.998,1,3,1,0,34
2680006,1,24,13,4557.8789,2,0,1,0,34
2680171,1,33,14,59135.555,1,2,1,1,34
2682172,1,35,17,116868.69,1,2,1,1,34
2682173,1,40,16,50779.441,1,0,1,0,34
2690021,1,41,17,88586.461,1,2,1,1,12
2692004,1,37,14,56272.27,1,0,1,0,37
2697001,1,44,16,63792.77,1,0,1,1,37
2697003,1,22,12,33039.945,1,0,1,1,37
2699020,1,43,12,77717.672,1,1,1,1,37
2701010,1,26,13,4411.793,2,0,2,0,42
2701195,0,30,8,5259.0908,1,3,2,0,42
2701196,0,24,11,7367.4019,1,0,2,0,42
2704004,1,33,12,72458.586,1,4,1,1,42
2704171,1,59,12,73861.008,1,0,1,1,34
2705001,0,47,12,11688.037,4,0,1,0,34
2707006,1,25,11,9933.8379,1,4,1,0,40
2707176,1,34,14,75029.695,1,3,1,1,40
2712001,1,43,14,37631.715,1,0,1,1,45
2712003,1,23,16,32138.889,1,0,1,1,45
2713001,0,48,12,17878.57,4,0,1,0,19
2713170,1,53,14,80990,1,0,1,1,45
2714001,0,54,7,24701.365,3,0,1,1,45
2715001,1,46,12,29217.172,5,0,1,0,32
2715003,1,26,12,37164.242,1,3,1,1,32
2715175,1,45,7,36870.902,1,0,1,1,32
2716001,1,51,12,57850,1,0,1,1,32
2716170,1,30,16,69092.766,1,3,1,1,32
2717001,1,57,10,104001.45,1,0,1,1,20
2717003,1,32,16,60818.465,1,2,1,1,20
2717170,1,34,12,50347.027,1,3,1,1,20
2717172,1,30,12,33891.918,1,2,1,1,20
2722170,1,43,12,68931.484,1,1,2,0,12
2722171,1,36,13,45578.785,1,1,2,0,12
2727021,1,46,16,144917.17,1,1,1,1,10
2727022,1,41,13,66439.844,1,3,1,1,48
2730001,1,43,13,67499.844,1,1,1,1,36
2731002,0,31,12,10247.046,2,2,2,0,4
2734021,1,44,15,81808.078,1,1,1,1,46
2738001,1,47,14,131559.08,1,1,1,1,37
2750001,1,46,16,119590.55,1,1,1,1,37
2750003,1,27,15,55863.23,1,3,1,1,37
2752003,1,38,12,52707.777,1,0,1,1,14
2752004,1,37,12,46182.996,1,3,1,1,14
2752005,1,28,12,47214.949,1,0,1,1,14
2753003,1,40,16,27581.01,1,2,1,0,3
2753005,1,31,16,26648.396,1,2,1,0,42
2755001,1,42,17,40904.039,4,0,1,1,42
2756004,1,28,12,36859.215,1,2,1,1,3
2760003,1,38,12,59252.422,1,2,1,0,3
2763004,1,32,16,17146.973,5,0,2,0,27
2770001,0,48,16,46280,1,1,1,0,34
2771006,1,34,17,283990.91,1,2,1,1,32
2771007,1,32,17,64277.777,2,0,1,0,2
2771175,1,57,16,111784.9,1,0,1,1,2
2773003,1,40,17,74063.188,2,0,1,1,45
2774003,1,37,12,25126.768,1,2,1,1,5
2774004,1,36,13,22205.051,1,2,1,1,5
2774005,1,31,12,17319.939,2,0,1,0,5
2776003,0,29,12,11160.959,1,0,1,0,4
2776172,0,29,12,29217.172,1,1,1,1,15
2779003,1,23,13,16666.643,2,0,1,0,4
2780003,1,37,13,48079.777,1,3,1,0,42
2780021,1,44,12,32723.232,2,0,1,0,13
2781170,1,41,17,79178.531,1,2,1,1,24
2781171,1,36,12,41429.949,1,2,1,1,24
2782170,1,39,12,84846.664,1,3,1,1,34
2786003,0,56,12,75380.305,1,1,1,0,9
2786170,1,40,12,29316.51,1,2,1,1,9
2788005,1,38,12,64511.512,1,2,1,1,21
2788173,1,32,12,40365.273,1,2,1,1,42
2794003,1,27,17,25769.545,2,0,1,0,22
2794004,1,27,16,39034.141,2,0,1,0,19
2799176,1,54,17,82158.688,1,0,1,1,14
2800003,1,35,12,41196.211,1,2,1,1,14
2800004,1,34,12,59474.473,1,2,1,1,14
2801003,1,38,12,63109.09,1,2,1,1,14
2801004,1,37,14,76081.516,1,3,1,1,12
2801005,1,35,12,50954.746,1,2,1,1,14
2801007,1,30,12,8827.0918,2,0,1,0,22
2802001,1,49,12,74624.164,1,1,1,1,14
2806004,1,29,12,16071.781,1,2,1,1,26
2807003,1,28,12,14608.586,1,2,1,0,26
2807004,1,23,16,32489.494,2,0,1,0,26
2816003,1,36,13,45807.848,1,3,1,1,4
2816171,1,28,12,30813.598,1,1,1,1,4
2818003,1,42,17,113596.36,1,1,1,1,37
2818004,1,40,17,129315.2,1,0,1,1,4
2822021,1,46,13,65853.164,1,4,1,1,14
2827170,1,36,9,39613.809,1,2,1,1,5
2828001,1,46,9,59387.992,1,0,1,1,26
2831003,1,36,11,40787.172,4,2,1,1,23
2831171,1,25,13,37865.453,1,1,1,1,9
2836170,1,38,12,89375.328,1,2,1,1,10
2845005,0,35,10,8087.313,1,2,1,1,4
2845171,1,41,13,72458.586,1,2,1,0,4
2846001,1,53,17,74795.961,4,0,1,0,31
2847003,1,38,12,63412.949,1,2,2,1,10
2847007,1,28,15,36463.031,1,2,2,1,15
2848004,1,37,13,44410.102,1,2,2,1,10
2848009,1,28,12,22789.393,1,4,2,0,10
2850171,1,52,17,288665.66,1,0,1,1,21
2851003,1,34,16,45578.785,1,3,1,0,21
2851170,1,33,12,43443.598,1,2,1,1,21
2852003,1,36,13,63810.301,1,6,1,1,21
2852005,1,28,12,28048.484,1,4,1,0,21
2852170,1,35,14,63109.09,1,6,1,1,21
2856003,0,46,12,12411.454,1,2,2,1,42
2860005,1,32,17,12987.617,2,0,1,0,32
2860170,1,39,14,46864.344,1,1,1,1,32
2860171,1,27,14,41371.516,1,0,1,1,32
2861002,1,41,14,53759.594,1,1,1,1,32
2862003,1,32,11,24600.857,5,1,1,1,32
2869001,1,43,11,57218.906,1,0,1,1,17
2874001,1,55,17,133230.3,1,0,1,1,43
2874170,1,44,16,94605.203,1,2,1,1,43
2875003,1,42,9,15176.567,1,0,2,0,17
2875173,0,34,11,22944.828,1,3,2,0,27
2880001,1,55,17,15368.232,4,0,1,0,4
2880003,1,31,17,35189.16,2,0,1,0,6
2882172,1,41,16,41268.668,1,3,1,1,43
2885171,1,48,16,113175.63,1,2,1,1,9
2887174,1,38,12,70121.211,1,2,2,1,41
2890174,1,37,16,52357.172,1,2,1,1,9
2893173,1,41,16,114881.91,1,0,1,1,4
2894171,1,48,16,153378.47,1,0,1,1,37
2895175,1,43,14,33658.18,1,1,1,1,13
2897001,1,56,14,36813.637,1,0,1,1,14
2897005,1,26,14,1.1686869,2,0,1,0,14
2897170,1,32,12,25278.697,1,2,1,0,14
2897171,1,30,13,40904.039,1,1,1,1,26
2898003,1,40,16,17353.83,1,1,1,1,42
2898004,1,38,17,50604.141,1,2,1,1,42
2900001,1,49,14,58434.344,4,0,1,1,26
2900004,1,26,14,47799.293,1,0,1,1,42
2901021,1,44,13,68929.148,1,2,1,1,22
2902001,1,51,17,218544.44,1,0,1,1,13
2902004,1,26,16,70121.211,1,0,1,0,34
2902170,1,32,16,70121.211,1,1,1,1,41
2907002,1,36,12,20627.322,4,0,2,0,9
2907005,0,31,11,10050.707,2,0,2,0,9
2907006,1,30,12,17530.303,1,3,2,0,9
2915001,1,58,17,304185.81,1,0,1,1,9
2915004,1,30,17,107624.38,1,0,1,0,9
2915005,1,29,17,30420.918,2,0,1,0,9
2920003,1,33,9,56636.902,3,2,1,1,48
2920004,1,43,11,48500.504,1,1,1,1,48
2920006,0,23,11,28048.484,1,0,1,0,48
2924001,1,54,6,49902.93,1,0,1,1,31
2927003,1,44,12,90666.727,1,0,7,1,12
5002178,1,38,12,28431.813,1,1,1,0,12
5005001,1,55,10,55859.727,1,0,1,1,48
5005005,1,33,10,95263.172,2,0,1,1,48
5005006,1,31,10,47916.16,1,4,1,0,48
5005170,1,35,12,73510.398,1,3,1,1,12
5005171,1,35,10,81105.695,1,5,1,0,12
5005173,1,29,12,28165.354,1,1,1,1,48
5014005,1,33,11,36907.129,1,2,2,0,34
5014006,1,30,13,37982.324,1,3,2,0,34
5014173,1,43,12,163616.16,1,3,2,1,34
5015001,1,52,12,16361.616,1,0,2,0,34
5015175,0,31,12,10053.044,1,2,2,0,34
5016006,1,32,16,40319.695,1,1,2,0,34
5017004,1,41,12,30184.844,1,1,2,0,34
5017170,1,41,14,94313.031,1,2,2,1,34
5018175,1,37,17,51539.09,1,3,2,1,34
5018177,1,38,14,32723.232,1,4,2,1,34
5019170,1,47,16,87242.469,1,2,1,1,5
5020170,1,41,17,67433.234,1,2,1,1,10
5023170,1,56,12,30385.857,1,0,1,1,4
5024003,1,25,12,41067.656,1,0,1,0,51
5024004,1,24,12,22968.203,2,0,1,0,4
5024005,1,23,12,28048.484,1,1,1,0,4
5024172,1,42,12,60911.957,1,1,2,1,4
5026003,0,30,11,21737.576,2,0,2,0,4
5031004,1,30,9,5259.0908,2,0,2,0,32
5032002,1,23,12,11686.868,1,2,1,0,23
5034172,1,38,12,63927.172,1,3,2,0,34
5034174,0,36,14,24599.689,1,4,2,0,34
5035003,1,40,10,9349.4951,1,2,2,0,34
5037006,1,28,12,50253.535,4,0,2,0,26
5037175,1,35,12,29217.172,1,0,2,0,34
5040002,1,35,12,19228.404,2,0,2,0,34
5040004,0,32,12,23069.879,1,1,2,0,34
5041003,0,32,10,1.1686869,2,0,2,0,34
5041004,1,27,12,30367.158,1,2,2,0,34
5052007,0,34,11,13089.293,2,0,2,0,21
5054008,1,32,12,70238.078,1,2,2,1,21
5055004,0,31,10,3174.1536,2,0,2,0,21
5055005,0,25,10,7012.1211,4,0,2,0,21
5055007,1,48,11,51117.195,1,0,2,1,21
5057007,1,31,14,82976.766,1,0,2,0,21
5057189,1,58,9,13029.689,1,2,2,0,21
5063004,1,38,12,45228.18,2,0,2,0,21
5063172,1,40,13,33541.313,1,5,2,1,21
5064001,1,51,12,135801.41,1,0,2,1,21
5065001,0,43,14,44480.223,1,1,2,0,21
5065172,0,48,11,26594.639,1,0,2,1,16
5066001,1,51,13,43241.414,4,0,2,0,21
5066009,0,28,12,3155.4546,1,1,2,0,21
5066170,1,52,13,45578.785,1,0,2,0,21
5066178,1,31,12,41020.906,1,2,2,0,21
5070003,0,36,12,7596.4644,5,0,2,0,21
5070005,1,30,12,11523.252,2,0,2,0,21
5071004,1,38,14,50487.273,1,2,2,1,21
5071005,1,27,12,34242.523,1,1,2,0,21
5073170,1,42,12,75964.648,1,1,2,1,21
5074002,1,43,17,110557.77,1,3,1,1,4
5074003,1,36,16,107636.05,1,2,1,1,4
5075004,1,32,14,45578.785,1,2,1,0,4
5075005,1,31,17,50890.469,5,0,1,0,4
5077005,1,32,12,62977.027,1,1,1,1,4
5077171,1,35,14,56096.969,1,2,1,0,9
5077173,1,43,16,72972.805,1,1,1,1,4
5077178,1,34,12,41754.844,1,2,1,0,45
5078170,1,50,17,143550.97,1,1,1,1,4
5079170,1,40,16,77133.328,1,3,1,1,4
5082001,1,55,13,45304.145,1,0,2,1,4
5085004,1,32,16,59603.027,4,0,2,0,4
5085005,1,32,16,99338.383,1,2,2,1,4
5085021,1,42,16,25711.111,4,0,2,0,4
5087170,1,40,17,101675.76,1,3,1,1,4
5095003,1,36,12,54928.281,1,1,1,0,4
5095171,1,42,14,72458.586,1,0,1,1,4
5097002,1,37,17,29824.889,1,4,1,0,45
5097003,1,34,12,61593.301,1,2,1,1,4
5097004,1,32,12,47057.176,1,3,1,1,43
5097021,1,42,12,63448.008,1,0,1,0,4
5097022,1,41,14,83132.203,1,1,1,1,4
5097179,1,23,12,33918.797,1,0,1,0,4
5099004,1,26,13,30268.988,1,1,1,0,4
5099005,1,23,11,28048.484,2,0,1,0,4
5099170,1,49,13,40904.039,1,0,1,0,4
5101001,1,50,16,82275.555,1,1,1,1,4
5101174,1,30,17,78311.367,1,0,1,0,31
5107003,1,37,14,8531.4141,1,3,1,1,4
5107006,1,36,14,34534.695,1,0,1,1,4
5107008,1,34,10,23373.736,4,0,1,0,4
5107009,1,28,13,74340.172,1,1,1,0,4
5110173,1,45,15,51550.777,1,1,1,1,4
5113003,1,29,15,33891.918,1,1,1,0,42
5113004,1,25,11,47916.16,1,0,1,0,4
5117001,1,51,17,108984.72,1,2,1,1,4
5120003,1,29,12,49318.586,1,0,2,0,19
5124002,1,43,8,14082.677,4,0,1,0,42
5124005,0,40,12,1.1686869,2,0,1,0,42
5124173,1,59,8,34724.023,1,2,1,0,42
5127001,1,46,16,43241.414,1,2,2,1,42
5129172,1,41,14,8589.8486,1,2,2,0,42
5136003,1,39,12,68952.523,1,2,2,1,39
5136004,1,37,9,53759.594,1,3,2,1,12
5136005,1,33,10,14608.586,2,0,2,0,39
5136006,1,32,6,53451.063,5,0,2,0,39
5136171,1,36,14,51714.395,1,1,2,0,21
5137001,1,52,11,29567.777,1,0,1,0,19
5137005,0,25,10,20997.797,2,0,1,0,19
5139003,1,38,12,37877.141,1,1,1,1,41
5139174,1,29,12,60187.371,1,1,1,1,41
5142002,1,36,16,72458.586,1,2,2,1,42
5142004,1,26,12,40117.512,1,3,2,0,42
5143003,1,29,12,9774.8965,2,0,2,0,42
5144003,1,24,14,42354.379,2,0,1,0,20
5144170,1,58,17,118402,1,0,1,1,18
5145005,1,33,11,24542.424,1,2,2,0,42
5146006,1,33,12,78302.016,2,0,1,1,42
5146171,1,28,12,48002.645,1,2,1,1,42
5146176,1,40,14,92881.383,1,3,1,1,42
5148002,1,39,12,39770.414,1,2,2,1,42
5154005,0,30,12,2649.4131,2,0,2,0,42
5155003,1,38,16,43825.758,1,2,1,0,42
5155007,1,32,12,20319.959,1,0,1,0,42
5155180,1,39,10,67316.359,1,3,1,1,42
5159001,1,53,8,47822.664,1,0,3,1,39
5159004,1,31,9,19174.645,1,1,1,0,39
5161008,1,25,10,28749.695,4,0,3,1,39
5161170,1,41,14,109505.95,1,2,1,1,10
5162001,1,52,14,35411.211,2,0,2,1,24
5164004,1,29,9,42014.293,1,2,2,1,39
5164174,1,24,14,42502.805,1,0,2,0,39
5168003,1,33,11,18786.641,2,0,2,0,32
5169001,1,58,12,43825.758,1,0,1,1,32
5169003,1,37,16,87067.172,1,1,1,1,32
5169172,1,37,12,111025.25,1,1,1,1,32
5170008,1,33,14,83677.977,1,2,2,1,32
5170180,1,31,17,80055.047,1,1,2,0,32
5171001,0,57,5,52940.344,1,0,2,1,32
5171003,1,36,17,39735.352,2,0,2,1,32
5171005,1,32,16,21364.764,1,2,2,0,32
