id,week,strtyear,strtmnth,fruitveg,age_ref,educ_ref,gender_ref,fam_size,state
405593,2,2018,10,26.40999984741211,42,15,1,4,4
405597,1,2018,10,0,29,14,1,1,37
405597,2,2018,10,0,29,14,1,1,37
405601,1,2018,10,1.919999957084656,88,11,1,1,
405601,2,2018,10,0,88,11,1,1,
405602,1,2018,10,0,72,16,2,1,
405602,2,2018,10,0,72,16,2,1,
405608,1,2018,11,0,22,13,1,2,36
405608,2,2018,11,0,22,13,1,2,36
405612,1,2018,10,6.889999866485596,37,13,1,5,25
405612,2,2018,10,37.09999942779541,37,13,1,5,25
405617,1,2018,10,10.81762981414795,62,13,2,1,28
405617,2,2018,10,0,62,13,2,1,28
405621,1,2018,10,13,39,12,1,3,25
405621,2,2018,10,0,39,12,1,3,25
405630,1,2018,10,0,31,12,2,1,39
405630,2,2018,10,12.33999967575073,31,12,2,1,39
405635,1,2018,11,41.32999992370606,55,16,1,6,36
405635,2,2018,11,2.990000009536743,55,16,1,6,36
405638,1,2018,10,0,61,13,2,2,6
405638,2,2018,10,10.14999961853027,61,13,2,2,6
405640,1,2018,10,71.56999969482422,39,12,2,3,45
405640,2,2018,10,39.51000022888184,39,12,2,3,45
405644,1,2018,10,13.57999992370606,18,12,2,3,12
405644,2,2018,10,14.24000024795532,18,12,2,3,12
405645,1,2018,10,0,20,11,1,1,6
405645,2,2018,10,0,20,11,1,1,6
405648,1,2018,10,12.80999994277954,57,13,2,1,6
405648,2,2018,10,16.83999967575073,57,13,2,1,6
405649,1,2018,10,0,35,13,1,2,42
405649,2,2018,10,0,35,13,1,2,42
405650,1,2018,10,2.859999895095825,72,15,2,1,12
405650,2,2018,10,10,72,15,2,1,12
405651,1,2018,10,11.69999980926514,58,15,1,3,6
405651,2,2018,10,0,58,15,1,3,6
405652,1,2018,10,20.47999954223633,49,15,1,3,
405652,2,2018,10,5.440000057220459,49,15,1,3,
405654,1,2018,10,14.25999975204468,55,15,2,4,29
405654,2,2018,10,19.89323043823242,55,15,2,4,29
405655,1,2018,10,1.434589982032776,81,12,1,2,25
405655,2,2018,11,8.760769844055176,81,12,1,2,25
405658,1,2018,10,10.26999998092651,34,10,1,1,6
405658,2,2018,11,10.64999985694885,30,12,1,1,6
405662,1,2018,10,0,43,15,2,5,9
405662,2,2018,10,0,43,15,2,5,9
405663,1,2018,10,19.99999940395355,59,13,2,2,13
405663,2,2018,10,25.79999914765358,59,13,2,2,13
405664,1,2018,10,11.98999977111816,30,15,1,2,55
405664,2,2018,10,.4399999976158142,30,15,1,2,55
405667,1,2018,10,0,19,13,2,1,31
405667,2,2018,10,0,19,13,2,1,31
405669,1,2018,10,0,29,12,1,4,
405669,2,2018,10,0,29,12,1,4,
405671,1,2018,10,0,67,15,1,1,
405671,2,2018,10,4.539999961853027,67,15,1,1,
405672,1,2018,10,8.509999990463257,77,11,2,3,9
405672,2,2018,10,12.3790602684021,77,11,2,3,9
405673,1,2018,10,1.490000009536743,88,12,1,2,26
405673,2,2018,10,20.06999969482422,88,12,1,2,26
405675,1,2018,10,.9900000095367432,42,12,2,3,
405675,2,2018,11,16.22999972105026,42,12,2,3,
405677,1,2018,10,44.88999938964844,36,15,2,3,51
405677,2,2018,10,18.52999973297119,36,15,2,3,51
405678,1,2018,10,1.779999971389771,41,14,1,3,21
405678,2,2018,10,14.59000015258789,41,14,1,3,21
405681,1,2018,10,9.789999961853027,51,11,2,1,25
405681,2,2018,10,21.81999969482422,57,10,2,1,25
405688,1,2018,10,0,25,15,1,1,48
405688,2,2018,10,5.780000030994415,25,15,1,1,48
405691,1,2018,10,41.65000152587891,33,15,2,3,48
405691,2,2018,10,32.26000022888184,33,15,2,3,48
405695,1,2018,10,4.140190005302429,82,16,2,2,31
405695,2,2018,10,2.968640089035034,82,16,2,2,31
405696,1,2018,10,15.35999989509583,79,14,1,2,40
405696,2,2018,10,17.23000049591065,79,14,1,2,40
405697,1,2018,10,23.36868906021118,49,15,2,2,24
405697,2,2018,10,13.36999988555908,49,15,2,2,24
405700,1,2018,10,2.0799999833107,68,12,2,1,24
405700,2,2018,10,4.137749910354614,68,12,2,1,24
405701,1,2018,11,0,58,16,2,1,12
405701,2,2018,11,0,58,16,2,1,12
405703,1,2018,10,0,63,16,1,1,6
405703,2,2018,10,0,63,16,1,1,6
405706,1,2018,10,41.30000019073486,32,13,2,4,49
405706,2,2018,10,48.52999973297119,32,13,2,4,49
405707,1,2018,10,17.631920337677,38,13,2,4,6
405707,2,2018,10,20.23392963409424,38,13,2,4,6
405711,1,2018,10,0,22,13,1,1,39
405711,2,2018,10,0,22,13,1,1,39
405712,1,2018,10,0,39,13,1,3,39
405712,2,2018,11,0,39,13,1,3,39
405714,1,2018,10,2.822030067443848,66,14,2,4,12
405714,2,2018,10,0,66,14,2,4,12
405716,1,2018,10,28.96999979019165,46,16,2,4,21
405716,2,2018,10,24.56999969482422,46,16,2,4,21
405720,1,2018,10,25.17000102996826,61,16,2,1,15
405720,2,2018,10,14.78999996185303,61,16,2,1,15
405723,1,2018,10,0,64,13,1,1,36
405723,2,2018,10,0,64,13,1,1,36
405726,1,2018,10,6.179999828338623,20,12,2,5,32
405726,2,2018,10,0,20,12,2,5,32
405730,1,2018,10,31.04999923706055,67,15,1,1,27
405730,2,2018,10,38.2400016784668,67,15,1,1,27
405733,1,2018,10,18.71000003814697,30,15,2,3,6
405733,2,2018,10,26.21000003814697,30,15,2,3,6
405735,1,2018,10,0,60,16,2,1,6
405735,2,2018,10,6.228539943695068,60,16,2,1,6
405736,1,2018,10,0,18,12,2,1,39
405736,2,2018,11,0,18,12,2,1,39
405737,1,2018,10,18.40999984741211,88,13,1,3,31
405737,2,2018,10,27.94999980926514,88,13,1,3,31
405738,1,2018,10,24.6199996471405,62,10,2,3,4
405738,2,2018,11,3.300530076026917,62,10,2,3,4
405740,1,2018,10,1.259999990463257,26,15,2,2,48
405740,2,2018,10,2.630000054836273,26,15,2,2,48
405742,1,2018,10,0,24,15,2,1,22
405742,2,2018,10,0,24,15,2,1,22
405745,1,2018,10,19.681800365448,41,14,2,3,37
405745,2,2018,11,3.440000116825104,41,14,2,3,37
405746,1,2018,10,0,34,12,2,2,
405746,2,2018,10,0,34,12,2,2,
405747,1,2018,10,1.534710049629211,76,12,2,1,51
405747,2,2018,10,0,76,12,2,1,51
405748,1,2018,10,10,42,13,2,3,6
405748,2,2018,10,9.229999542236328,42,13,2,3,6
405749,1,2018,10,8.069999933242798,81,12,1,1,6
405749,2,2018,10,9.169999897480011,81,12,1,1,6
405750,1,2018,10,14.2656900882721,81,12,2,2,17
405750,2,2018,10,2.009999990463257,81,12,2,2,17
405753,1,2018,10,1.350000023841858,54,11,2,1,37
405753,2,2018,10,0,54,11,2,1,37
405754,1,2018,10,0,42,14,1,2,49
405754,2,2018,10,49.42000007629395,42,14,1,2,49
405755,1,2018,10,36.28999996185303,88,15,1,3,6
405755,2,2018,10,19.5,88,15,1,3,6
405756,1,2018,10,0,60,12,1,4,12
405756,2,2018,10,0,60,12,1,4,12
405757,1,2018,10,0,25,11,2,4,6
405757,2,2018,10,24.26136016845703,25,11,2,4,6
405760,1,2018,10,31.18474960327148,63,14,1,2,12
405760,2,2018,10,0,63,14,1,2,12
405761,1,2018,11,.3700000047683716,34,16,2,3,
405761,2,2018,11,1.679999947547913,34,16,2,3,
405766,1,2018,10,75.20000076293945,46,15,2,2,36
405766,2,2018,10,38.90889930725098,46,15,2,2,36
405770,1,2018,10,0,67,14,1,1,1
405770,2,2018,10,0,67,14,1,1,1
405773,1,2018,10,62.02000045776367,47,10,1,5,2
405773,2,2018,10,38.98000049591065,47,10,1,5,2
405775,1,2018,10,26.22999954223633,71,14,2,2,12
405775,2,2018,10,0,71,14,2,2,12
405778,1,2018,10,0,30,13,1,2,31
405778,2,2018,11,0,30,13,1,2,31
405779,1,2018,10,19.06853032112122,83,13,1,2,51
405779,2,2018,10,0,55,12,1,2,51
405780,1,2018,10,0,20,12,2,2,24
405780,2,2018,10,0,20,12,2,2,24
405781,1,2018,10,0,76,14,2,1,
405781,2,2018,10,0,76,14,2,1,
405782,1,2018,10,7.440000057220459,70,11,2,2,13
405782,2,2018,10,0,70,11,2,2,13
405784,1,2018,10,3.300000071525574,50,12,1,2,37
405784,2,2018,10,1.149999976158142,50,12,1,2,37
405786,1,2018,10,17.80999946594238,53,15,2,3,36
405786,2,2018,10,5.913939952850342,53,15,2,3,36
405790,1,2018,10,0,19,13,1,1,42
405790,2,2018,10,0,19,13,1,1,42
405791,1,2018,10,0,78,13,2,1,48
405791,2,2018,10,4.150000095367432,78,13,2,1,48
405792,1,2018,10,4.810000061988831,64,13,1,1,27
405792,2,2018,10,0,64,13,1,1,27
405797,1,2018,10,28.54231071472168,45,14,2,8,
405797,2,2018,10,0,45,14,2,8,
405798,1,2018,10,12.51000022888184,41,14,2,4,27
405798,2,2018,11,8.329999923706055,41,14,2,4,27
405801,1,2018,10,21.07999992370606,73,16,2,1,39
405801,2,2018,10,16.67999935150147,73,16,2,1,39
405802,1,2018,10,0,52,12,1,2,51
405802,2,2018,11,0,52,12,1,2,51
405810,1,2018,10,22.21999979019165,36,15,1,4,22
405810,2,2018,10,25,36,15,1,4,22
405813,1,2018,10,0,31,13,2,4,22
405813,2,2018,11,8.145569920539856,31,13,2,4,22
405814,1,2018,10,0,57,14,2,1,13
405814,2,2018,11,0,66,14,2,1,13
405815,1,2018,10,67.38999938964844,37,16,1,3,53
405815,2,2018,10,20.17000007629395,37,16,1,3,53
405816,1,2018,10,0,63,10,2,1,15
405816,2,2018,10,0,63,10,2,1,15
405820,1,2018,10,0,49,13,1,1,32
405820,2,2018,10,3.960000038146973,49,13,1,1,32
405821,1,2018,10,35.77999877929688,35,11,2,5,
405821,2,2018,10,5.300000190734863,35,11,2,5,
405822,1,2018,10,0,37,16,1,3,26
405822,2,2018,10,17.15000009536743,37,16,1,3,26
405823,1,2018,10,0,55,12,1,1,1
405823,2,2018,10,24.11999988555908,55,12,1,1,1
405825,1,2018,10,0,65,16,2,2,41
405825,2,2018,10,10.99000000953674,65,16,2,2,41
405826,1,2018,10,0,73,12,2,3,34
405826,2,2018,11,29.17000007629395,73,12,2,3,34
405829,1,2018,10,5.860000133514404,63,15,1,2,37
405829,2,2018,10,11.73999953269959,63,15,1,2,37
405833,1,2018,10,15.59000015258789,65,11,2,1,29
405833,2,2018,10,20.84000015258789,65,11,2,1,29
405841,1,2018,10,0,29,15,1,2,42
405841,2,2018,11,2.459999918937683,29,15,1,2,42
405846,1,2018,10,0,51,14,2,2,12
405846,2,2018,10,0,51,14,2,2,12
405848,1,2018,10,3.939999967813492,62,16,1,2,21
405848,2,2018,10,5,62,16,1,2,21
405851,1,2018,10,23.96999931335449,37,12,1,1,6
405851,2,2018,10,0,37,12,1,1,6
405854,1,2018,10,8.199999809265137,45,12,2,3,51
405854,2,2018,10,5.639999866485596,45,12,2,3,51
405856,1,2018,10,10.1899995803833,60,16,1,2,41
405856,2,2018,10,24.49314975738525,60,16,1,2,41
405857,1,2018,10,83.78000271320343,74,13,2,3,37
405857,2,2018,10,88.3599967956543,74,13,2,3,37
405858,1,2018,10,1.159999966621399,20,13,2,2,6
405858,2,2018,10,0,20,13,2,2,6
405861,1,2018,10,0,20,12,2,2,55
405861,2,2018,10,0,20,12,2,2,55
405862,1,2018,10,0,76,12,1,2,48
405862,2,2018,10,0,76,12,1,2,48
405864,1,2018,10,0,73,10,2,1,
405864,2,2018,10,4.550000071525574,73,10,2,1,
405877,1,2018,10,6.750100135803223,58,12,1,2,42
405877,2,2018,10,0,58,12,1,2,42
405882,1,2018,10,0,28,14,1,1,
405882,2,2018,10,8.590000152587891,28,14,1,1,
405883,1,2018,10,73.26000118255615,55,16,1,2,53
405883,2,2018,10,89.76000118255615,55,16,1,2,53
405884,1,2018,11,1.289999961853027,45,14,1,1,39
405884,2,2018,11,0,45,14,1,1,39
405885,1,2018,10,0,41,14,2,1,36
405885,2,2018,11,1.607100009918213,41,14,2,1,36
405886,1,2018,10,3.209999918937683,44,13,1,3,
405886,2,2018,10,8.109999895095825,44,13,1,3,
405889,1,2018,10,40.18000030517578,29,16,1,1,25
405889,2,2018,11,32.21000099182129,29,16,1,1,25
405890,1,2018,10,6.879999876022339,42,12,2,2,12
405890,2,2018,11,11.96000003814697,42,12,2,2,12
405892,1,2018,10,5.510000228881836,67,12,2,2,9
405892,2,2018,10,11.08000016212463,67,12,2,2,9
405893,1,2018,10,0,33,15,2,2,9
405893,2,2018,10,5.880000114440918,33,15,2,2,9
405894,1,2018,10,14.36999988555908,72,16,1,2,
405894,2,2018,10,2.900000035762787,72,16,1,2,
405895,1,2018,10,16.10000038146973,48,13,1,6,48
405895,2,2018,10,0,48,13,1,6,48
405897,1,2018,10,55.5,46,15,2,5,49
405897,2,2018,10,6.260000228881836,46,15,2,5,49
405900,1,2018,10,10,55,13,1,1,6
405900,2,2018,11,2.279999971389771,55,13,1,1,6
405902,1,2018,10,14.15999984741211,65,13,2,3,26
405902,2,2018,11,0,65,13,2,3,26
405904,1,2018,10,0,59,14,2,1,12
405904,2,2018,10,0,59,14,2,1,12
405908,1,2018,10,15.92999982833862,68,16,1,2,39
405908,2,2018,10,12.01000022888184,68,16,1,2,39
405909,1,2018,10,22.0600004196167,43,13,1,4,6
405909,2,2018,10,0,43,13,1,4,6
405911,1,2018,10,9.009999990463257,25,16,2,2,6
405911,2,2018,10,12.12999963760376,25,16,2,2,6
405912,1,2018,10,13.02999985218048,44,15,1,1,55
405912,2,2018,10,10.27848041057587,44,15,1,1,55
405913,1,2018,10,0,61,15,2,1,13
405913,2,2018,10,6.75,61,15,2,1,13
405914,1,2018,10,4.489999771118164,37,12,1,1,40
405914,2,2018,11,3.140000104904175,37,12,1,1,40
405916,1,2018,10,37.5864200592041,60,15,1,2,12
405916,2,2018,10,11.84309983253479,60,15,1,2,12
405918,1,2018,10,4.500000059604645,74,13,1,2,6
405918,2,2018,10,0,74,13,1,2,6
405924,1,2018,10,0,73,12,1,1,13
405924,2,2018,10,0,73,12,1,1,13
405925,1,2018,10,0,59,15,1,1,9
405925,2,2018,10,11.05000019073486,59,15,1,1,9
405927,1,2018,10,0,25,15,1,2,
405927,2,2018,10,14.14475989341736,25,15,1,2,
405928,1,2018,10,0,26,13,1,2,
405928,2,2018,10,0,26,13,1,2,
405930,1,2018,10,37.00999927520752,67,14,1,2,
405930,2,2018,10,30.84999942779541,67,14,1,2,
405932,1,2018,11,63.50356101989746,50,12,2,7,53
405932,2,2018,11,16.34991931915283,50,12,2,7,53
405940,1,2018,12,4.989999771118164,57,16,2,1,42
405940,2,2018,12,23.78000020980835,57,16,2,1,42
405941,1,2018,11,0,52,15,1,2,55
405941,2,2018,11,.6899999976158142,52,15,1,2,55
405943,1,2018,11,5,59,12,1,2,6
405943,2,2018,11,5.190000057220459,59,12,1,2,6
405946,1,2018,11,0,64,15,2,1,47
405946,2,2018,11,0,64,15,2,1,47
405947,1,2018,11,3.440000057220459,62,12,2,1,36
405947,2,2018,12,2.490000009536743,62,12,2,1,36
405948,1,2018,11,0,18,11,1,2,48
405948,2,2018,11,0,18,11,1,2,48
405949,1,2018,11,17.19869995117188,31,15,1,4,1
405949,2,2018,11,13.53597986698151,31,15,1,4,1
405951,1,2018,11,.7599999904632568,27,15,2,5,
405951,2,2018,11,0,27,15,2,5,
405952,1,2018,11,10.68999981880188,68,12,2,1,
405952,2,2018,12,0,68,12,2,1,
405957,1,2018,11,3.680000066757202,62,12,2,2,36
405957,2,2018,11,20.52999973297119,62,12,2,2,36
405958,1,2018,11,9.789999961853027,69,15,1,2,
405958,2,2018,11,29.92000007629395,69,15,1,2,
405959,1,2018,11,4.079999923706055,61,12,2,2,37
405959,2,2018,11,49.84000015258789,61,12,2,2,37
405966,1,2018,11,0,55,11,1,4,36
405966,2,2018,11,7.5,55,11,1,4,36
405967,1,2018,11,14.40242958068848,48,14,1,2,21
405967,2,2018,11,7.066979885101318,48,14,1,2,21
405969,1,2018,11,0,30,16,2,2,48
405969,2,2018,11,26.22999954223633,30,16,2,2,48
405971,1,2018,11,5.330000042915344,45,11,2,3,53
405971,2,2018,11,0,45,11,2,3,53
405973,1,2018,11,0,88,15,1,1,39
405973,2,2018,11,0,88,15,1,1,39
405974,1,2018,11,58.93999862670898,52,12,2,2,12
405974,2,2018,11,50.8700008392334,52,12,2,2,12
405975,1,2018,11,11.7460401058197,61,15,2,1,8
405975,2,2018,11,24.7043604850769,61,15,2,1,8
405976,1,2018,11,0,60,13,1,2,4
405976,2,2018,12,5.800000190734863,60,13,1,2,4
405983,1,2018,11,0,50,12,1,1,51
405983,2,2018,11,4.150000095367432,50,12,1,1,51
405986,1,2018,11,33.91805076599121,33,15,2,3,2
405986,2,2018,11,27.92698097229004,33,15,2,3,2
405991,1,2018,11,38.79117107391357,62,12,2,2,34
405991,2,2018,11,7.010000228881836,62,12,2,2,34
405992,1,2018,11,0,60,13,2,1,22
405992,2,2018,11,8.930000185966492,60,13,2,1,22
405995,1,2018,11,5.610000133514404,54,14,2,1,36
405995,2,2018,11,3.569999933242798,54,14,2,1,36
405997,1,2018,11,48.3093204498291,35,11,1,4,37
405997,2,2018,12,0,35,11,1,4,37
405998,1,2018,11,30.28999900817871,28,15,2,1,37
405998,2,2018,11,13.36999988555908,28,15,2,1,37
405999,1,2018,11,5.269999980926514,70,14,2,1,37
405999,2,2018,11,3.459999978542328,70,14,2,1,37
406000,1,2018,11,2.5,28,13,2,4,36
406000,2,2018,11,0,28,13,2,4,36
406005,1,2018,11,0,61,16,1,1,
406005,2,2018,11,3.75,61,16,1,1,
406007,1,2018,11,5.650000095367432,24,16,2,1,31
406007,2,2018,11,7.210000276565552,24,16,2,1,31
406008,1,2018,11,33.04999923706055,46,10,2,5,41
406008,2,2018,12,22.64999961853027,46,10,2,5,41
406009,1,2018,11,8.809489965438843,54,12,2,2,31
406009,2,2018,11,2.960000038146973,54,12,2,2,31
406011,1,2018,11,0,70,13,1,2,48
406011,2,2018,11,7.480000019073486,70,13,1,2,48
406014,1,2018,11,0,63,14,1,1,6
406014,2,2018,11,0,63,14,1,1,6
406015,1,2018,11,29.1200008392334,71,12,2,1,26
406015,2,2018,11,29.46000003814697,71,12,2,1,26
406016,1,2018,11,0,88,13,2,1,51
406016,2,2018,11,16.90179967880249,88,13,2,1,51
406018,1,2018,11,0,47,13,1,2,51
406018,2,2018,12,12.54686975479126,47,13,1,2,51
406020,1,2018,11,0,20,13,2,1,22
406020,2,2018,11,20.34000015258789,20,13,2,1,22
406023,1,2018,11,16.96744966506958,50,12,2,2,22
406023,2,2018,11,4.551100015640259,50,12,2,2,22
406024,1,2018,11,0,45,15,2,2,55
406024,2,2018,12,25.5,45,15,2,2,55
406027,1,2018,11,0,45,13,2,1,41
406027,2,2018,11,27.78000044822693,45,13,2,1,41
406028,1,2018,11,23.38000011444092,52,13,2,2,25
406028,2,2018,11,49.48999977111816,52,13,2,2,25
406029,1,2018,11,10.96000003814697,46,12,1,4,26
406029,2,2018,11,2.990000009536743,46,12,1,4,26
406031,1,2018,11,0,37,13,1,5,26
406031,2,2018,11,4.990000009536743,37,13,1,5,26
406035,1,2018,11,0,66,12,1,1,37
406035,2,2018,11,0,66,12,1,1,37
406038,1,2018,11,11.43000030517578,48,11,1,5,6
406038,2,2018,11,7.5,48,11,1,5,6
406039,1,2018,11,18.48999977111816,31,12,1,5,26
406039,2,2018,12,0,31,12,1,5,26
406044,1,2018,11,5.46999979019165,31,12,1,2,12
406044,2,2018,11,7.710000038146973,31,12,1,2,12
406049,1,2018,11,1.360000014305115,26,15,2,4,12
406049,2,2018,12,6.789999961853027,26,15,2,4,12
406051,1,2018,11,16.07000017166138,57,13,2,1,9
406051,2,2018,11,0,57,13,2,1,9
406054,1,2018,11,11.56999969482422,73,15,2,1,6
406054,2,2018,11,0,73,15,2,1,6
406057,1,2018,11,0,65,12,2,1,20
406057,2,2018,11,0,65,12,2,1,20
406058,1,2018,11,4.336269855499268,47,13,2,2,
406058,2,2018,11,6.429999828338623,47,13,2,2,
406060,1,2018,11,8.160000085830689,64,13,1,2,4
406060,2,2018,11,1.159999966621399,64,13,1,2,4
406061,1,2018,11,0,77,15,2,1,12
406061,2,2018,12,0,28,11,2,1,12
406063,1,2018,11,1.289999961853027,56,13,2,2,22
406063,2,2018,11,0,56,13,2,2,22
406066,1,2018,11,2.690000057220459,30,13,2,4,25
406066,2,2018,12,1.789999961853027,30,13,2,4,25
406067,1,2018,11,0,53,15,1,1,13
406067,2,2018,12,5.730000019073486,53,15,1,1,13
406074,1,2018,11,0,39,16,2,2,11
406074,2,2018,11,29.5395393371582,39,16,2,2,11
406075,1,2018,11,0,39,15,2,2,31
406075,2,2018,11,4.220000013709068,39,15,2,2,31
406078,1,2018,12,14.54000020027161,39,15,1,2,11
406078,2,2018,12,26.24396991729736,39,15,1,2,11
406086,1,2018,11,15.66491031646729,69,14,1,1,6
406086,2,2018,11,1.080000042915344,69,14,1,1,6
406092,1,2018,11,0,53,15,1,8,34
406092,2,2018,11,0,53,15,1,8,34
406094,1,2018,11,0,70,12,2,1,
406094,2,2018,11,9.320000171661377,70,12,2,1,
406097,1,2018,11,0,22,15,1,5,51
406097,2,2018,11,0,22,15,1,5,51
406102,1,2018,11,9.817499876022339,64,12,2,2,49
406102,2,2018,11,30.36999988555908,64,12,2,2,49
406103,1,2018,11,6.919999837875366,60,13,2,4,31
406103,2,2018,11,0,60,13,2,4,31
406105,1,2018,11,20.75000047683716,29,16,2,1,53
406105,2,2018,11,4.680000066757202,29,16,2,1,53
406112,1,2018,11,46.85000038146973,33,15,2,2,32
406112,2,2018,11,22.37607049942017,33,15,2,2,32
406120,1,2018,11,5.039999961853027,88,10,2,4,55
406120,2,2018,11,0,88,10,2,4,55
406123,1,2018,11,5.650000095367432,30,15,1,2,49
406123,2,2018,11,5.019999980926514,30,15,1,2,49
406124,1,2018,11,1.049999952316284,29,14,2,3,47
406124,2,2018,11,8.349999845027924,29,14,2,3,47
406126,1,2018,11,31.32000064849854,22,13,1,2,49
406126,2,2018,11,24.67999935150147,22,13,1,2,49
406130,1,2018,11,48.57999992370606,26,15,1,3,53
406130,2,2018,11,100.0499992370606,26,15,1,3,53
406132,1,2018,11,9.589999675750732,26,12,1,7,48
406132,2,2018,12,5.980000019073486,26,12,1,7,48
406133,1,2018,11,0,36,15,1,1,2
406133,2,2018,11,0,36,15,1,1,2
406134,1,2018,11,0,46,11,1,4,6
406134,2,2018,12,4.440000057220459,46,11,1,4,6
406137,1,2018,11,3,51,12,2,2,39
406137,2,2018,11,16.30000019073486,51,12,2,2,39
406138,1,2018,11,0,52,15,2,1,1
406138,2,2018,12,0,52,15,2,1,1
406139,1,2018,11,17.10853958129883,34,16,1,6,27
406139,2,2018,11,0,34,16,1,6,27
406144,1,2018,11,21.2054500579834,37,12,2,6,20
406144,2,2018,11,12.78994983434677,37,12,2,6,20
406145,1,2018,11,6.552840232849121,41,13,2,1,6
406145,2,2018,11,7.348980069160461,41,11,2,1,6
406149,1,2018,11,15.20213985443115,24,13,2,1,49
406149,2,2018,11,11.33999967575073,24,13,2,1,49
406150,1,2018,11,0,25,15,1,1,39
406150,2,2018,11,3.202509999275208,25,15,1,1,39
406151,1,2018,11,0,18,13,2,1,36
406151,2,2018,11,0,18,13,2,1,36
406154,1,2018,11,0,50,11,2,3,4
406154,2,2018,11,0,50,11,2,3,4
406156,1,2018,11,0,78,13,1,2,34
406156,2,2018,11,10.61000025272369,78,13,1,2,34
406162,1,2018,11,12.07999992370606,24,12,1,3,55
406162,2,2018,11,4.090000152587891,75,12,1,3,55
406164,1,2018,11,16.34333992004395,54,12,1,4,9
406164,2,2018,12,16.02084016799927,54,12,1,4,9
406165,1,2018,11,56.35641098022461,59,15,1,3,17
406165,2,2018,11,34.23478889465332,59,15,1,3,17
406167,1,2018,11,0,33,14,2,4,26
406167,2,2018,11,30.53000068664551,33,14,2,4,26
406171,1,2018,11,0,19,13,1,1,36
406171,2,2018,11,0,19,13,1,1,36
406172,1,2018,11,35.45000076293945,50,14,2,2,29
406172,2,2018,11,12.95000004768372,50,14,2,2,29
406174,1,2018,11,1.990000009536743,51,12,2,2,
406174,2,2018,11,0,51,12,2,2,
406176,1,2018,11,0,37,15,1,1,48
406176,2,2018,11,0,37,15,1,1,48
406179,1,2018,11,0,71,10,2,2,6
406179,2,2018,11,1.980000019073486,71,10,2,2,6
406180,1,2018,11,12.4500002861023,63,16,1,2,34
406180,2,2018,11,7.920000076293945,63,16,1,2,34
406182,1,2018,11,0,31,15,1,2,42
406182,2,2018,11,0,31,15,1,2,42
406184,1,2018,11,24.19861030578613,23,13,1,3,49
406184,2,2018,11,0,23,13,1,3,49
406191,1,2018,11,4.960000038146973,45,13,2,2,42
406191,2,2018,11,7.949999809265137,45,13,2,2,42
406192,1,2018,11,4.380000114440918,47,15,2,4,48
406192,2,2018,12,0,47,15,2,4,48
406198,1,2018,11,10.56999969482422,61,12,1,2,21
406198,2,2018,11,10.96000003814697,61,12,1,2,21
406201,1,2018,11,25.04999923706055,52,12,2,3,
406201,2,2018,11,8.39000016450882,52,12,2,3,
406203,1,2018,11,14.62999951839447,30,13,1,2,6
406203,2,2018,11,30.25,30,13,1,2,6
406205,1,2018,11,4,70,13,2,1,13
406205,2,2018,11,0,70,13,2,1,13
406207,1,2018,11,36.84000015258789,61,16,1,3,6
406207,2,2018,12,0,61,16,1,3,6
406208,1,2018,11,16.03325974941254,82,15,2,1,36
406208,2,2018,11,0,82,15,2,1,36
406210,1,2018,11,27.55999946594238,51,11,1,2,6
406210,2,2018,11,0,51,11,1,2,6
406211,1,2018,11,20.57999992370606,62,15,2,2,9
406211,2,2018,11,17.1399998664856,62,15,2,2,9
406219,1,2018,11,19.3693904876709,77,13,2,2,26
406219,2,2018,11,9.899999856948853,77,13,2,2,26
406220,1,2018,11,1.120000004768372,70,13,1,6,36
406220,2,2018,11,41.18000030517578,70,13,1,6,36
406223,1,2018,11,2.71000012755394,35,15,2,2,48
406223,2,2018,11,11.0699999332428,35,15,2,2,48
406227,1,2018,11,54.35232925415039,61,16,1,2,37
406227,2,2018,11,55.85346984863281,61,16,1,2,37
406228,1,2018,11,0,69,13,1,2,37
406228,2,2018,11,0,69,13,1,2,37
406234,1,2018,11,0,62,12,1,2,6
406234,2,2018,11,0,62,12,1,2,6
406235,1,2018,11,6.679999828338623,53,14,1,1,
406235,2,2018,11,3.029999971389771,53,14,1,1,
406238,1,2018,11,0,36,13,1,7,49
406238,2,2018,11,3.349999904632568,36,13,1,7,49
406243,1,2018,11,0,24,12,1,2,48
406243,2,2018,12,0,24,12,1,2,48
406248,1,2018,11,15.68000030517578,69,15,2,1,12
406248,2,2018,11,9.890000343322754,69,15,2,1,12
406250,1,2018,11,7.550000071525574,42,15,2,3,9
406250,2,2018,11,37.19999980926514,42,15,2,3,9
406252,1,2018,11,13.41999959945679,78,16,1,2,25
406252,2,2018,11,5.47000002861023,78,16,1,2,25
406253,1,2018,11,11.40000009536743,71,12,2,2,17
406253,2,2018,11,6.880000114440918,71,12,2,2,17
406258,1,2018,11,19.86000061035156,63,11,1,2,42
406258,2,2018,11,25.38000011444092,63,11,1,2,42
406260,1,2018,11,.9900000095367432,28,13,2,3,
406260,2,2018,12,0,28,13,2,3,
406261,1,2018,11,9.060000419616699,49,14,2,4,6
406261,2,2018,12,10.65000009536743,49,14,2,4,6
406264,1,2018,11,0,88,13,2,1,48
406264,2,2018,11,0,88,13,2,1,48
406265,1,2018,11,26.86000061035156,42,13,1,3,15
406265,2,2018,11,4.170000076293945,42,13,1,3,15
406269,1,2018,11,15.59675025939941,33,15,2,4,6
